order_id,customer_id,customer_type,order_date,order_month,order_year,order_status,order_amount,payment_id,payment_method,payment_status,payment_date,payment_outcome_label
149f9495-9394-443a-a118-9717a8a1bb89,4154,"Repeat Customer",2022-02-15,February,2022,shipped,81.23,9960de60-80f5-45c3-a9c1-bf65c1929182,paypal,completed,2024-02-14," Pending"
c0abb75d-1ffe-4f60-aa96-f15ff5131eec,7622,"Repeat Customer",2022-02-15,February,2022,pending,425.34,NULL,NULL,NULL,NULL," Pending"
8a84be92-d09e-4881-a61a-335168aa67af,6830,"Repeat Customer",2022-02-14,February,2022,delivered,217.91,218226aa-5275-44e6-8c85-282a3d467651,"credit card",failed,2023-09-28," Failed"
8a84be92-d09e-4881-a61a-335168aa67af,6830,"Repeat Customer",2022-02-14,February,2022,delivered,217.91,6d26b5dc-1e55-4cce-8d98-4aca55e4fdf3,"credit card",failed,2021-05-16," Failed"
8a84be92-d09e-4881-a61a-335168aa67af,6830,"Repeat Customer",2022-02-14,February,2022,delivered,217.91,9df16669-3c28-4662-8c51-6f6681302392,"bank transfer",failed,2022-09-07," Failed"
6dad785c-9512-4290-9bc8-9c5872699171,5073,"Repeat Customer",2022-02-14,February,2022,delivered,103.88,c79058e6-d0d5-4a18-905b-c9e597004e18,"credit card",completed,2021-12-25," Pending"
f97c908e-a805-458d-87f1-93498e61b151,1315,"Repeat Customer",2022-02-14,February,2022,pending,65.35,5d15b721-554a-4d1d-aab8-f7a7112e72c5,"credit card",completed,2023-10-06," Pending"
e1667e4b-81af-42c6-8200-955f6589ac21,8242,"Repeat Customer",2022-02-14,February,2022,shipped,302.53,NULL,NULL,NULL,NULL," Pending"
2ca77571-2a15-44e8-b6d5-37eb850cc7d8,3676,"Repeat Customer",2022-02-14,February,2022,shipped,77.36,00c24130-995a-47bc-b88a-fe65f2606326,"bank transfer",completed,2025-04-19," Pending"
ef61385a-fde9-42ed-942f-e637d5fcfb6f,2284,"Repeat Customer",2022-02-13,February,2022,pending,255.39,9e0607fe-f746-43e7-8a79-6f8a6d6feb73,paypal,failed,2023-10-29," Failed"
4ddc65b0-707b-43c6-896e-a6f6536e6af0,3018,"Repeat Customer",2022-02-13,February,2022,delivered,221.85,NULL,NULL,NULL,NULL," Pending"
d0bdba08-4867-467e-94e6-dbe7c2da38a3,5765,"Repeat Customer",2022-02-13,February,2022,delivered,465.85,c976bcd1-c5de-41a0-97f5-72e163a20d49,"bank transfer",completed,2022-11-16," Pending"
6722dfa9-c9ac-4295-ab60-5d12a4273cb7,9520,"Repeat Customer",2022-02-13,February,2022,delivered,449.88,19773aa8-f7ba-4c4e-9d5f-0293aa02bf2f,paypal,failed,2021-12-07," Failed"
508721bb-e5a3-4589-b6ab-d7b40029d2b1,9008,"Repeat Customer",2022-02-13,February,2022,delivered,54.56,2c9734bf-4490-4a99-bcec-91f95bc530cf,"credit card",pending,2021-06-29," Pending"
508721bb-e5a3-4589-b6ab-d7b40029d2b1,9008,"Repeat Customer",2022-02-13,February,2022,delivered,54.56,fc2a4d50-a67c-4a93-9770-bb64be8cef6e,"bank transfer",pending,2023-07-11," Pending"
508721bb-e5a3-4589-b6ab-d7b40029d2b1,9008,"Repeat Customer",2022-02-13,February,2022,delivered,54.56,26cedc20-822d-4e46-a08b-6b21c8d32fc7,"credit card",completed,2020-06-21," Pending"
75b65348-ee1c-44e6-b404-267e62b28181,8586,"Repeat Customer",2022-02-13,February,2022,pending,447.32,972f061d-eda6-4c5d-900f-8588b18789cb,paypal,pending,2024-06-26," Pending"
a08abc04-fa59-4033-b082-60b0908a6482,5726,"Repeat Customer",2022-02-12,February,2022,shipped,377.77,NULL,NULL,NULL,NULL," Pending"
700cc0fd-c6d3-443b-87d9-680f82651f72,2314,"Repeat Customer",2022-02-12,February,2022,shipped,309.7,29dbc37a-dfa0-454e-940e-f4317c6711d8,paypal,completed,2023-11-20," Pending"
e906e4f6-fcf4-411b-8aab-6d88219352d3,7409,"One-Time Customer",2022-02-12,February,2022,shipped,199.05,248c34a3-d640-471c-ae49-a5bdc0c8fc2f,"bank transfer",completed,2023-02-07," Pending"
291bad6f-2e81-4c50-b388-e985e2191cc7,7368,"One-Time Customer",2022-02-12,February,2022,pending,290.57,f1aadb0a-209f-4a77-bf70-f6775adfa7e1,paypal,failed,2024-11-06," Failed"
26e0a479-7cf7-471d-a786-edc9ff1860a8,7467,"Repeat Customer",2022-02-12,February,2022,shipped,366.94,NULL,NULL,NULL,NULL," Pending"
df3631d7-a8a8-45b8-ac44-a3bd40717c3f,7769,"Repeat Customer",2022-02-11,February,2022,pending,257.91,6fa28568-0628-46fe-9f67-dcc0a4845e9e,"credit card",completed,2023-05-28," Pending"
df3631d7-a8a8-45b8-ac44-a3bd40717c3f,7769,"Repeat Customer",2022-02-11,February,2022,pending,257.91,ee9e4dd1-c49c-4a29-ae8c-1bf60c01d9a8,"bank transfer",failed,2021-12-10," Failed"
414ad645-82b5-4235-9831-fb987ecc86e2,1749,"Repeat Customer",2022-02-11,February,2022,delivered,496.58,b9c4d59a-a7fa-4b7f-8ec6-e1b7f9397d81,paypal,completed,2021-08-22," Pending"
225f9eb8-a4d0-492b-840b-a4e3c5fdaa31,8397,"Repeat Customer",2022-02-11,February,2022,delivered,244.4,945a5f29-cb03-4048-960a-f9103b135433,paypal,completed,2023-10-31," Pending"
8184c588-f579-471b-aa15-2163ec47f478,3239,"Repeat Customer",2022-02-11,February,2022,shipped,374.02,295f42e7-9b29-4e1d-a1a4-1f7a82350d0e,"bank transfer",pending,2020-01-07," Pending"
01685e78-8c84-40e4-9c53-a7e047fbd58a,1849,"Repeat Customer",2022-02-11,February,2022,pending,428.39,NULL,NULL,NULL,NULL," Pending"
65d50588-841b-42c3-9532-8a44a35062b3,2237,"Repeat Customer",2022-02-11,February,2022,delivered,139.29,2029fccb-9159-4d52-85b8-a3bc355cd565,"bank transfer",failed,2024-02-15," Failed"
8184c588-f579-471b-aa15-2163ec47f478,3239,"Repeat Customer",2022-02-11,February,2022,shipped,374.02,79889d44-94f6-42cd-a971-99df9220bad6,"bank transfer",completed,2020-05-14," Pending"
8184c588-f579-471b-aa15-2163ec47f478,3239,"Repeat Customer",2022-02-11,February,2022,shipped,374.02,4b79b91a-1af4-49e0-9646-338688883882,"credit card",completed,2023-11-19," Pending"
ce38c81e-bfd8-4f32-a451-a7d415ab29f9,8460,"Repeat Customer",2022-02-11,February,2022,delivered,42.1,93658224-c484-47e6-a4af-c22ea382af3c,paypal,pending,2024-09-24," Pending"
ce38c81e-bfd8-4f32-a451-a7d415ab29f9,8460,"Repeat Customer",2022-02-11,February,2022,delivered,42.1,eb90b1b9-e484-4644-8169-4659aee145b7,"credit card",pending,2020-03-11," Pending"
225f9eb8-a4d0-492b-840b-a4e3c5fdaa31,8397,"Repeat Customer",2022-02-11,February,2022,delivered,244.4,e530b5fb-5328-4f89-b13c-9982132825f9,paypal,completed,2023-01-09," Pending"
81ff2b30-e64e-4689-96ce-aafc7a5f6925,5249,"Repeat Customer",2022-02-11,February,2022,pending,491.64,NULL,NULL,NULL,NULL," Pending"
dd618b30-a266-4691-b0df-0a5110ae6966,9287,"One-Time Customer",2022-02-10,February,2022,shipped,82.46,bf40a5b4-2213-4090-a659-1b1ff1482249,"bank transfer",failed,2020-02-10," Failed"
9358abb6-3cd0-4caa-9de4-81d75758d4cb,5264,"Repeat Customer",2022-02-10,February,2022,delivered,412.63,NULL,NULL,NULL,NULL," Pending"
e1286ac8-dd24-41df-a62f-05ea72957534,4028,"Repeat Customer",2022-02-10,February,2022,pending,369.42,NULL,NULL,NULL,NULL," Pending"
c8a7a84c-1f10-400a-9d49-e3da66d7c7e0,7027,"Repeat Customer",2022-02-10,February,2022,pending,220.63,3342599f-a11c-4bdb-864f-1cddddc2c7a1,paypal,completed,2021-02-07," Pending"
28fe7dca-14e1-4f37-88a8-10f9616be1db,4544,"Repeat Customer",2022-02-10,February,2022,pending,399.9,NULL,NULL,NULL,NULL," Pending"
d1a4668e-4d4c-4503-bfaa-1c59f1d8099e,8742,"Repeat Customer",2022-02-10,February,2022,shipped,63.6,NULL,NULL,NULL,NULL," Pending"
704381a7-11c0-429d-8c28-7f17f2fb002d,9321,"One-Time Customer",2022-02-10,February,2022,delivered,422.22,NULL,NULL,NULL,NULL," Pending"
0e3084b8-81f7-42e6-bbe6-f24a3a26d789,7564,"Repeat Customer",2022-02-10,February,2022,delivered,250.86,b8a342c3-1ead-4489-9823-b8475951fd49,"bank transfer",completed,2022-07-06," Pending"
1ab7ef20-473a-49a4-9779-6bdf6d0e5f78,8094,"One-Time Customer",2022-02-10,February,2022,pending,198.58,7fad36bb-351b-474d-8b3f-8af1ea945a47,paypal,completed,2020-01-29," Pending"
7dd71340-bcc2-4796-b217-41124fac5a6d,3049,"Repeat Customer",2022-02-09,February,2022,shipped,444.14,c6785db4-413c-44b9-873f-c5e0d1ebbcda,"bank transfer",pending,2022-08-11," Pending"
c81d3100-7924-424c-837e-31ac72fd7e3a,7507,"One-Time Customer",2022-02-09,February,2022,delivered,114.26,fa5b84f3-7f3b-42e4-b5dc-329ad9df6d9c,paypal,failed,2021-06-24," Failed"
2ce3344e-e7c5-44bb-a2f9-ebdfb0198342,2158,"Repeat Customer",2022-02-09,February,2022,pending,27.41,NULL,NULL,NULL,NULL," Pending"
47784a61-0f2d-4aec-83ce-512c630c8d7f,5232,"One-Time Customer",2022-02-09,February,2022,shipped,409.87,NULL,NULL,NULL,NULL," Pending"
c81d3100-7924-424c-837e-31ac72fd7e3a,7507,"One-Time Customer",2022-02-09,February,2022,delivered,114.26,b918575e-0b0a-4e31-a5b8-9f41ba20aaef,"credit card",pending,2020-03-11," Pending"
bd348a3e-6ce5-4cf4-b85e-370ea41ba107,6119,"Repeat Customer",2022-02-09,February,2022,delivered,182.31,NULL,NULL,NULL,NULL," Pending"
02c4c27b-1e62-4e6e-92e4-e8c7f4e51b2c,1697,"Repeat Customer",2022-02-09,February,2022,delivered,333.41,cab27ec7-36af-438e-952b-b1d790fe4240,"bank transfer",failed,2021-01-07," Failed"
02c4c27b-1e62-4e6e-92e4-e8c7f4e51b2c,1697,"Repeat Customer",2022-02-09,February,2022,delivered,333.41,ab2e95ee-4b63-49c3-b60f-b223d0c274bb,"credit card",completed,2021-09-20," Pending"
d0e6075a-6b3b-4529-bc6c-94468bb44e53,4306,"One-Time Customer",2022-02-09,February,2022,delivered,290.07,87256c4a-1f8e-4078-9e8a-fc4f50ae14a8,"bank transfer",pending,2023-02-11," Pending"
4c138686-502d-4292-a862-28f730a6ae4d,9740,"Repeat Customer",2022-02-08,February,2022,pending,399.34,NULL,NULL,NULL,NULL," Pending"
875761e2-ebae-4605-a551-58f24f884a0b,8227,"Repeat Customer",2022-02-08,February,2022,pending,375.14,3e14e322-f9fd-48a5-82e1-6380a2833353,"bank transfer",pending,2020-03-22," Pending"
20756bda-21d6-4fd8-9b2c-c275794be656,9875,"Repeat Customer",2022-02-08,February,2022,delivered,349.81,4e754264-1711-4591-aa6e-cd5962d45c99,paypal,pending,2020-01-22," Pending"
20756bda-21d6-4fd8-9b2c-c275794be656,9875,"Repeat Customer",2022-02-08,February,2022,delivered,349.81,da1f9992-b2d4-4951-b783-6082ffb75b50,"credit card",failed,2022-04-27," Failed"
4bc66d17-bb33-4b5b-8765-e79f11d316ed,5476,"Repeat Customer",2022-02-08,February,2022,delivered,228.6,NULL,NULL,NULL,NULL," Pending"
c71e205f-14d2-4ecf-9cbd-9df707345fea,8913,"Repeat Customer",2022-02-08,February,2022,shipped,315.29,f6671717-07a9-4182-9813-80a172842b2d,"bank transfer",completed,2020-03-30," Pending"
aab89564-3f7c-414a-9a9e-0c02b8eaf1d9,6143,"Repeat Customer",2022-02-08,February,2022,pending,479.03,NULL,NULL,NULL,NULL," Pending"
bce2d70c-405c-41f1-ae18-8e4bc3fc7290,8051,"Repeat Customer",2022-02-08,February,2022,shipped,441.26,5763cdce-7440-4674-8af7-3403cf5365b2,"bank transfer",failed,2024-04-12," Failed"
bce2d70c-405c-41f1-ae18-8e4bc3fc7290,8051,"Repeat Customer",2022-02-08,February,2022,shipped,441.26,6893c0e5-84bf-4c12-a026-234f2f399586,"bank transfer",failed,2024-07-14," Failed"
c71e205f-14d2-4ecf-9cbd-9df707345fea,8913,"Repeat Customer",2022-02-08,February,2022,shipped,315.29,2cd6674e-3a6a-4164-8d44-21b9a7720691,"bank transfer",failed,2023-01-10," Failed"
e0b567b2-2739-41a9-90a9-6873d1dc023a,7959,"One-Time Customer",2022-02-07,February,2022,delivered,306.24,8afdd25e-22c1-4409-95a6-e17e7853ae50,"credit card",pending,2021-03-19," Pending"
e0b567b2-2739-41a9-90a9-6873d1dc023a,7959,"One-Time Customer",2022-02-07,February,2022,delivered,306.24,8e391d02-02ce-4b45-9bc4-3befa072e3fa,"credit card",pending,2021-02-10," Pending"
dbf59b8a-8da6-4d4d-9784-d11d87078c0f,6806,"One-Time Customer",2022-02-07,February,2022,shipped,221.42,NULL,NULL,NULL,NULL," Pending"
df80afda-e4b7-497d-ada8-75b902076268,6201,"Repeat Customer",2022-02-07,February,2022,delivered,174.19,4b597c62-3752-467f-b95e-a5323505ac79,"bank transfer",pending,2022-08-01," Pending"
75806b16-21f5-4eff-8fef-ed357a8dd4b5,6287,"Repeat Customer",2022-02-07,February,2022,shipped,234.79,NULL,NULL,NULL,NULL," Pending"
183e8554-b751-4ba8-8835-e82270ffac0d,3255,"Repeat Customer",2022-02-07,February,2022,pending,269.44,52776ddd-6e0b-4f44-8ff5-d389b5d9be1b,paypal,failed,2023-07-09," Failed"
183e8554-b751-4ba8-8835-e82270ffac0d,3255,"Repeat Customer",2022-02-07,February,2022,pending,269.44,3630cf75-411c-4749-bd80-edb6e3007a52,"bank transfer",pending,2024-07-10," Pending"
576817cf-0437-497a-b80f-6eab1added2b,6328,"Repeat Customer",2022-02-07,February,2022,shipped,303.04,NULL,NULL,NULL,NULL," Pending"
30539c2d-747a-40af-986a-e7f535cf2429,8258,"Repeat Customer",2022-02-07,February,2022,delivered,89.32,54bb6614-882d-4104-82b6-b0631bb020a4,"bank transfer",failed,2024-02-09," Failed"
30539c2d-747a-40af-986a-e7f535cf2429,8258,"Repeat Customer",2022-02-07,February,2022,delivered,89.32,7c0d2e7f-44c3-4476-8c54-a72d139dd199,paypal,failed,2023-09-07," Failed"
3918dded-732d-4d1c-b588-2ec884c06965,2674,"Repeat Customer",2022-02-06,February,2022,delivered,54.13,cd73f405-761e-4314-b801-756415dd3544,paypal,completed,2024-01-10," Pending"
fe61733b-8658-4355-9313-b6aea8a34dfa,4644,"Repeat Customer",2022-02-06,February,2022,shipped,119.4,NULL,NULL,NULL,NULL," Pending"
377cb798-4b4a-43bd-8079-d432f15a9018,1425,"Repeat Customer",2022-02-06,February,2022,delivered,149.3,NULL,NULL,NULL,NULL," Pending"
c01922ba-3fd5-4caf-bef9-59f6992b4634,1610,"Repeat Customer",2022-02-06,February,2022,pending,166.98,NULL,NULL,NULL,NULL," Pending"
3918dded-732d-4d1c-b588-2ec884c06965,2674,"Repeat Customer",2022-02-06,February,2022,delivered,54.13,813fa1e1-fe99-44d8-866e-3aff6cf375ec,paypal,pending,2024-01-26," Pending"
0d86e2df-af89-4628-a8f7-e7ebed9808a6,3158,"Repeat Customer",2022-02-06,February,2022,delivered,433.11,741fa095-591c-4477-8b37-9d906457aa80,paypal,completed,2021-03-12," Pending"
d238397c-cadb-405f-bb14-13519138db8d,8755,"Repeat Customer",2022-02-06,February,2022,pending,170.62,61ce869a-c17b-43af-be7a-86e2b65b3efe,"bank transfer",completed,2021-05-06," Pending"
72fe222b-2369-4917-bff7-9c2822a3a19e,4043,"Repeat Customer",2022-02-06,February,2022,delivered,248.47,5e7198f7-e7bb-4d7c-b2aa-7ab10f7ae782,"credit card",pending,2021-07-21," Pending"
5e48b1f3-68f7-43b5-87db-7c1c82140c8d,1009,"Repeat Customer",2022-02-06,February,2022,pending,279.25,NULL,NULL,NULL,NULL," Pending"
5d6b982a-2f6d-4e35-9931-d949642b9c16,8232,"One-Time Customer",2022-02-06,February,2022,delivered,309.96,af7809b4-08e1-46f6-bbfd-4c09d96dcf33,paypal,pending,2025-04-09," Pending"
fb0bd9cd-5813-48e2-b8e1-9de4e97dc806,7703,"One-Time Customer",2022-02-06,February,2022,pending,68.94,d2e8ca28-69a1-4a2b-a71a-760aeb53628b,"bank transfer",failed,2020-04-04," Failed"
b8493ebd-e492-4986-8f42-d423187db250,2620,"Repeat Customer",2022-02-06,February,2022,delivered,336.82,NULL,NULL,NULL,NULL," Pending"
68e678b0-5908-422b-b467-75bceb3c5418,2625,"Repeat Customer",2022-02-05,February,2022,shipped,474.32,0d7358b9-030a-4f12-866a-9cd2cad3d0a3,"credit card",completed,2024-11-16," Pending"
c81c1ed6-36bc-437f-b074-a81ced559e18,6076,"Repeat Customer",2022-02-05,February,2022,delivered,273.81,135a0d7f-5717-424c-aa8e-87bdf065e154,paypal,pending,2024-11-24," Pending"
4a0ba9f9-8d1e-45c6-8bc3-71f7c63380f5,2430,"One-Time Customer",2022-02-05,February,2022,shipped,49.28,537571f3-9aa8-4fbc-807e-a848de89f701,"bank transfer",pending,2021-12-19," Pending"
4a0ba9f9-8d1e-45c6-8bc3-71f7c63380f5,2430,"One-Time Customer",2022-02-05,February,2022,shipped,49.28,d404ee54-f545-43d7-8679-c5b1e495666c,paypal,pending,2021-04-13," Pending"
f56d2275-a3ea-4ea1-a620-1c7a01dfd7f2,1173,"Repeat Customer",2022-02-05,February,2022,pending,232.17,NULL,NULL,NULL,NULL," Pending"
315a31db-0462-4605-beee-bf60fa1a60ba,8812,"Repeat Customer",2022-02-05,February,2022,shipped,246.23,4a69355d-cfb9-46b4-9cd9-d73f4082ac6f,paypal,pending,2022-02-26," Pending"
8c2a92b9-ad12-4342-bd59-c078e24952a0,5612,"Repeat Customer",2022-02-05,February,2022,delivered,288.26,875e062c-15e3-434d-8f1b-d096e6f48b81,paypal,pending,2022-03-17," Pending"
0279fdf5-e6d7-4e75-b421-9339c63664ee,5734,"Repeat Customer",2022-02-05,February,2022,delivered,160.31,NULL,NULL,NULL,NULL," Pending"
9c6a6413-5455-4a11-b54a-fb854f04dacb,2736,"Repeat Customer",2022-02-05,February,2022,shipped,334.75,5e78edb1-9226-4298-9422-fc6ce8cd44e1,"credit card",pending,2024-04-12," Pending"
9c6a6413-5455-4a11-b54a-fb854f04dacb,2736,"Repeat Customer",2022-02-05,February,2022,shipped,334.75,17202007-783f-4076-ac00-789b83ecefb8,"bank transfer",failed,2021-06-12," Failed"
9c6a6413-5455-4a11-b54a-fb854f04dacb,2736,"Repeat Customer",2022-02-05,February,2022,shipped,334.75,582d3575-0263-413b-bce9-aff1d72f9637,"credit card",completed,2025-03-04," Pending"
a3d79880-3d54-4487-bbe0-e860703b4477,1232,"Repeat Customer",2022-02-04,February,2022,pending,198.9,NULL,NULL,NULL,NULL," Pending"
41fa0aad-6303-4cdf-a525-4e61448c9a7d,9840,"Repeat Customer",2022-02-04,February,2022,shipped,410.06,NULL,NULL,NULL,NULL," Pending"
c28a4e39-ab7e-40bf-be6a-493a124a96fd,1981,"Repeat Customer",2022-02-04,February,2022,pending,265.91,ae1b06d7-1609-41a8-a40a-649d3da5afa4,paypal,failed,2024-06-11," Failed"
c28a4e39-ab7e-40bf-be6a-493a124a96fd,1981,"Repeat Customer",2022-02-04,February,2022,pending,265.91,6e4c6ae9-9b84-4600-825e-b67714c37893,"bank transfer",pending,2023-06-06," Pending"
587e61fa-11e0-459c-95d5-81640fec294f,1195,"One-Time Customer",2022-02-04,February,2022,delivered,171.55,NULL,NULL,NULL,NULL," Pending"
22b482ef-3147-48fc-b58e-06371818ebcd,7774,"One-Time Customer",2022-02-03,February,2022,pending,446.19,154fb5f6-6a8a-4ce6-8a7f-828c1a501d80,"bank transfer",failed,2022-06-05," Failed"
9bb7c18d-eef9-4542-a27b-47e9de69ea1f,9049,"Repeat Customer",2022-02-03,February,2022,pending,181.29,707797d0-babb-42d9-af6f-e706d6385de4,"bank transfer",completed,2023-01-13," Pending"
22b482ef-3147-48fc-b58e-06371818ebcd,7774,"One-Time Customer",2022-02-03,February,2022,pending,446.19,4c569af9-50b9-4c51-98a0-770ab6e108b6,"bank transfer",failed,2020-11-22," Failed"
22b482ef-3147-48fc-b58e-06371818ebcd,7774,"One-Time Customer",2022-02-03,February,2022,pending,446.19,cda86b55-bb40-4394-8177-d1a4527a00b4,"credit card",completed,2023-02-18," Pending"
91afd24c-7787-4054-96a1-b87e93b1888e,9741,"Repeat Customer",2022-02-03,February,2022,shipped,126.73,NULL,NULL,NULL,NULL," Pending"
187c96dc-c3f3-4b42-bc3f-55c0cb8e0b31,7098,"Repeat Customer",2022-02-03,February,2022,pending,337,9ad628cd-1f94-4ffd-92ad-84176d3e7f59,"credit card",failed,2025-01-07," Failed"
187c96dc-c3f3-4b42-bc3f-55c0cb8e0b31,7098,"Repeat Customer",2022-02-03,February,2022,pending,337,7f85940f-7fd7-41f8-99f1-b2df54ecea9f,"bank transfer",pending,2023-09-21," Pending"
7deb3a3b-ff3a-43f7-a6e2-5bd627011440,1568,"Repeat Customer",2022-02-03,February,2022,delivered,256.03,NULL,NULL,NULL,NULL," Pending"
2616c0cd-89b0-497f-8a0c-fe82d498a19a,8080,"Repeat Customer",2022-02-03,February,2022,delivered,203.84,875d73bf-00af-4fbb-a75e-09e82842c414,"bank transfer",failed,2020-11-24," Failed"
5012b5a1-22cc-490a-86dd-bac30e275496,4825,"One-Time Customer",2022-02-03,February,2022,delivered,382.58,NULL,NULL,NULL,NULL," Pending"
2616c0cd-89b0-497f-8a0c-fe82d498a19a,8080,"Repeat Customer",2022-02-03,February,2022,delivered,203.84,1caa9e96-b346-4f30-8244-98583301371b,"credit card",failed,2021-05-05," Failed"
1aa1da32-a1a6-4c81-854a-a399979fbcf7,7401,"Repeat Customer",2022-02-03,February,2022,pending,296.69,NULL,NULL,NULL,NULL," Pending"
5ef1b200-0cbf-4adf-8df1-fe2f9c6b7e8a,9605,"Repeat Customer",2022-02-02,February,2022,shipped,431.4,3ca66447-14de-464e-8d12-0d908a66590c,"credit card",pending,2020-07-19," Pending"
6aa2d8fa-7e77-4318-8cfa-ad83f1e8cd70,2805,"Repeat Customer",2022-02-02,February,2022,pending,94.03,NULL,NULL,NULL,NULL," Pending"
0de1260d-2026-426d-b2e6-cf8311853042,3787,"Repeat Customer",2022-02-02,February,2022,delivered,298.57,22449033-c1cd-44fc-9f9c-21323a62c02c,"credit card",pending,2024-10-26," Pending"
5ef1b200-0cbf-4adf-8df1-fe2f9c6b7e8a,9605,"Repeat Customer",2022-02-02,February,2022,shipped,431.4,d1d45333-20da-4f79-b295-5b31e666d3ba,paypal,completed,2022-01-30," Pending"
a0be473f-a17e-409a-ada4-6c2ec3979e76,5918,"Repeat Customer",2022-02-02,February,2022,pending,178.15,NULL,NULL,NULL,NULL," Pending"
5ef1b200-0cbf-4adf-8df1-fe2f9c6b7e8a,9605,"Repeat Customer",2022-02-02,February,2022,shipped,431.4,dfaa4b1c-cfec-4435-966a-902639d46d48,"bank transfer",pending,2025-03-28," Pending"
bcdeb4b2-2db4-468d-99f7-12cc4f155097,5413,"Repeat Customer",2022-02-02,February,2022,delivered,240.96,NULL,NULL,NULL,NULL," Pending"
b7d24240-2fb0-4c88-9a16-8f8896d7f2a6,8090,"Repeat Customer",2022-02-02,February,2022,pending,296.16,NULL,NULL,NULL,NULL," Pending"
f05dbffc-d933-4820-83d2-152aa3cb0ac5,8469,"Repeat Customer",2022-02-02,February,2022,pending,360.53,NULL,NULL,NULL,NULL," Pending"
5dfba304-d292-4f95-90b6-b5d3f7ba4691,1013,"Repeat Customer",2022-02-01,February,2022,shipped,157.34,69896655-334c-4f3e-9292-c63ee36dd21b,"bank transfer",failed,2024-10-12," Failed"
a1defca4-d92c-40d6-bb69-5349f2c40c7e,6209,"Repeat Customer",2022-02-01,February,2022,pending,481.26,7fb36ce1-6611-4cd4-b6a1-aebc7f7d27d2,"credit card",completed,2021-05-02," Pending"
d42e937c-942f-42d4-a3f7-06a14c7a86a1,1059,"Repeat Customer",2022-02-01,February,2022,pending,50.31,583bdb41-252e-4504-bbaf-cd9ff74b3b68,"credit card",pending,2024-09-30," Pending"
163d952c-9007-4e85-878b-f6d378486a2f,4410,"One-Time Customer",2022-02-01,February,2022,pending,333.13,019d2fa6-4618-489b-ac48-fdd8bd1a822a,"bank transfer",completed,2022-05-09," Pending"
64276918-f663-41ec-9b41-c76ab675a082,5895,"Repeat Customer",2022-02-01,February,2022,shipped,172.1,NULL,NULL,NULL,NULL," Pending"
ee63558f-0016-4699-9068-13ab8385f963,4251,"Repeat Customer",2022-02-01,February,2022,shipped,109.31,5583ee5f-6646-4e98-a930-fd800131e9d5,"credit card",failed,2021-10-30," Failed"
ee63558f-0016-4699-9068-13ab8385f963,4251,"Repeat Customer",2022-02-01,February,2022,shipped,109.31,bcf152fb-1e78-4722-a9d4-a7332e4a1579,paypal,completed,2020-05-05," Pending"
997e3c4b-fb5a-4b85-9f55-7da67a27bfbf,9435,"One-Time Customer",2022-02-01,February,2022,delivered,57.1,69db9e89-1322-4486-9478-4097e224e827,paypal,completed,2023-06-22," Pending"
5ebe903a-f653-449d-8320-707b25e59523,6435,"Repeat Customer",2022-02-01,February,2022,pending,175.8,2f5133a7-d8d6-4fc5-88ef-ffb74965fa42,"bank transfer",completed,2021-12-22," Pending"
5ebe903a-f653-449d-8320-707b25e59523,6435,"Repeat Customer",2022-02-01,February,2022,pending,175.8,94d9af03-e5ed-4eda-a6ab-d628bec14352,"credit card",completed,2020-07-20," Pending"
163d952c-9007-4e85-878b-f6d378486a2f,4410,"One-Time Customer",2022-02-01,February,2022,pending,333.13,dceed1ea-9baa-4e56-a3bf-28b02ae44d28,paypal,completed,2023-05-26," Pending"
a1defca4-d92c-40d6-bb69-5349f2c40c7e,6209,"Repeat Customer",2022-02-01,February,2022,pending,481.26,6b827479-956f-4dae-841e-a8430f3dd9c6,"bank transfer",failed,2024-03-04," Failed"
95427a54-2856-44bb-9c93-d1500dadb52b,7860,"Repeat Customer",2022-01-31,January,2022,delivered,284.71,d10c241e-9413-4f73-9a66-3fc5997852ca,"credit card",completed,2021-08-14," Pending"
6af6e73a-9851-4dae-bdd9-6ea4f2d96567,2921,"One-Time Customer",2022-01-31,January,2022,delivered,265.1,18ac0b2c-5717-4acf-9f2c-82034d913750,paypal,failed,2022-04-01," Failed"
6af6e73a-9851-4dae-bdd9-6ea4f2d96567,2921,"One-Time Customer",2022-01-31,January,2022,delivered,265.1,abac4d95-9193-423a-98dd-0aec78b65211,"bank transfer",completed,2020-01-19," Pending"
6af6e73a-9851-4dae-bdd9-6ea4f2d96567,2921,"One-Time Customer",2022-01-31,January,2022,delivered,265.1,0daeb1cd-0582-470d-9e56-69f391044895,"credit card",failed,2024-12-05," Failed"
95427a54-2856-44bb-9c93-d1500dadb52b,7860,"Repeat Customer",2022-01-31,January,2022,delivered,284.71,6e340139-4e90-4f1c-bb03-e69ad0182806,"bank transfer",failed,2023-08-22," Failed"
a657ad9c-1d07-4915-8190-e8f5486a7e24,5760,"Repeat Customer",2022-01-31,January,2022,delivered,346.44,d173ded0-da9f-4e02-a20a-7d0bd53f0ea0,"credit card",completed,2021-09-07," Pending"
a657ad9c-1d07-4915-8190-e8f5486a7e24,5760,"Repeat Customer",2022-01-31,January,2022,delivered,346.44,9c5a57ad-55f3-4b57-8f69-9f05528bcb7a,"credit card",pending,2023-01-07," Pending"
